ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MedianRadius	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
338	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	41221	129.0	714.0	1.0	1.0362554694667687	0.5748329489698112	1.0	0.6528197900004751	0.08367442273798414	254.71243384559298	280.22312538404105	96.25487000666512	26.248809496813376	2488.1000000000113	0.8665062064471375	1	133.42432255403799	715.1604279372165	0	13	13
338	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	18559	661.0	787.0	1.0	1.5271487121211933	0.8678618025367202	1.0	0.5672412739164986	0.08067023575470664	240.10769309262622	250.6671099286861	38.8329756778952	12.041594578792296	1700.2999999999952	0.7839070749736008	1	676.2910178350127	780.6473947949781	0	14	14
338	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	43	B03	B03	18065	629.0	889.0	1.0	1.4916696883191658	0.8940476274383936	1.0	0.48313765344601645	0.15175527013086415	238.5796735334596	275.5358415887124	47.29693436154187	15.132745950421556	1223.071999999996	0.8601356981311749	1	624.3473014115693	877.9272073069471	0	15	15
339	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	19299	1137.0	88.0	1.0	1.2456945115740046	0.8202012159757697	1.0	0.46279465720246515	0.12477480793537289	214.34065467933368	268.48649872945197	60.81118318204309	17.204650534085253	1394.1479999999956	0.845872323639631	1	1130.2075755220478	82.9983936991554	0	1	1
339	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	17821	914.0	141.0	1.0	1.1788008846231564	0.7860244390507306	1.0	0.5688521450459653	0.2032078031738212	196.35196723376572	223.48601745970598	53.45091205957107	16.1245154965971	1049.7859999999969	0.8449375340777092	1	915.2256887941193	153.96358229055608	0	2	2
339	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	17262	568.0	207.0	1.0	1.4782943818975742	0.9025679804051493	1.0	0.4773783185840708	0.13018961232847834	233.66569499797498	251.33443854752576	49.9799959983992	14.560219778561036	1290.8099999999956	0.806202274478668	1	577.6086200903719	187.80546865948327	0	3	3
339	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	18612	346.0	289.0	1.0	1.2167953839913113	0.7938093818859654	1.0	0.584180790960452	0.1449607693497787	204.77913109527276	221.51523649627356	57.0087712549569	17.029386365926403	1270.2119999999961	0.8213411001522473	1	353.06431334622823	297.62223296797765	0	4	4
339	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	15325	741.0	354.0	1.0	1.2159977901726975	0.8313563532430802	1.0	0.5309381929046563	0.1708744276666044	190.04801282114354	191.67159413955946	48.877397639399746	15.811388300841896	1061.6139999999966	0.8360611020185488	1	745.7430995106035	348.31934747145186	0	5	5
339	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	11819	158.0	339.0	1.0	1.1041432338526307	0.7640907882449425	1.0	0.7504126984126984	0.8196187067897451	152.91236593856135	150.65855435387664	47.92702786528704	17.029386365926403	425.685999999999	0.9829507651363937	1	160.36669769015992	342.92292072087315	0	6	6
339	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	17789	835.0	455.0	1.0	1.310792545101013	0.8804647579180597	1.0	0.5598426435877262	0.23034542970494165	219.74670471926026	223.70739817896055	51.03920062069938	17.69180601295413	985.1239999999971	0.9235521636424993	1	830.6089718365282	460.883298667716	0	7	7
339	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	20533	346.0	488.0	1.0	1.4525664034006291	0.7664804995462879	1.0	0.4185880578150164	0.1328429858970243	231.41371447459034	254.24397731313127	47.80167361086848	14.866068747318506	1393.6759999999954	0.6619384580666999	1	349.2876832416111	472.41659767204015	0	8	8
339	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	9931	249.0	510.0	1.0	1.0738419802433565	0.6422258419564792	1.0	0.5644217107132709	0.1760200572126639	130.56844635276119	152.47294842036735	45.967379738244816	13.038404810405298	842.0159999999975	0.8485495791857137	1	243.10009062531466	507.48706071896083	0	9	9
339	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	16580	527.0	583.0	1.0	1.084829110284345	0.7380124998393629	1.0	0.805362607470734	0.842096521749755	177.06888070719654	173.40126873814967	58.137767414994535	20.396078054371138	497.41199999999844	0.9861710037174723	1	518.9259951749095	585.6422798552472	0	10	10
339	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	35516	852.0	769.0	1.0	1.1936931517230922	0.7745927207567512	1.0	0.624226659167604	0.19889196689263333	277.10860433535515	276.81221071332817	74.0	24.186773244895647	1497.9879999999948	0.7935383687285646	1	874.3930059691406	765.9078161955175	0	11	11
339	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	58264	182.0	820.0	1.0	1.2099764195410225	0.4852599624973239	1.0	0.5369261109165637	0.09921105026943333	318.26996306559283	363.90245945857527	94.76286192385707	25.632011235952593	2716.5960000000287	0.7561548544508324	1	185.0558835644652	814.5825381024304	0	12	12
339	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	44	B03	B03	18954	572.0	874.0	1.0	1.0827390545211295	0.5389781275183317	1.0	0.5949152542372881	0.1553819960810803	174.50797867525654	185.26197667087544	66.03029607687671	17.46424919657298	1238.0979999999968	0.8669441522206468	1	571.7118813970666	887.9504062467025	0	13	13
340	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	26886	461.0	109.0	1.0	1.0995645566118997	0.6722827536029341	1.0	0.6813827360738	0.20323434576490437	220.07804198243264	230.59271454232893	70.178344238091	23.345235059857504	1289.3459999999961	0.889175513443794	1	471.84888045823106	107.67886632448115	0	1	1
340	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	27002	708.0	132.0	1.0	1.2827428104625718	0.8411427021249935	1.0	0.6083175633053979	0.13844576625703206	260.6919925304261	274.9872724327437	60.67124524847005	19.1049731745428	1565.5359999999955	0.8420625886828933	1	700.0910302940523	130.4172283534553	0	2	2
340	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	15778	748.0	365.0	1.0	1.1570732739547465	0.7841183597320847	1.0	0.6869856750990552	0.2866537682129799	182.8536830649949	192.75113488641253	59.0	17.08800749063506	831.6719999999973	0.9239598278335722	1	753.0599569020154	359.39168462416023	0	3	3
340	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	15835	1053.0	443.0	1.0	1.2506970609871892	0.701823215215883	1.0	0.4821276336621605	0.19179666609076243	182.55941367220322	204.36486977951958	51.19570294468082	14.317821063276353	1018.5759999999972	0.8356421013747064	1	1048.7526365645722	452.29226397221345	0	4	4
340	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	10651	625.0	545.0	1.0	1.093452672338093	0.691536066647795	1.0	0.6187405600092948	0.22058986033644762	139.35986443859906	153.37535656030275	48.54894437575342	14.7648230602334	778.9459999999975	0.9182292340187078	1	621.1398929677964	551.2987512909586	0	5	5
340	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	9885	1280.0	586.0	1.0	1.0502893112635117	0.6532597378801327	1.0	0.7662790697674419	0.8562239985822074	129.4144808542946	128.56126943990557	47.853944456021594	16.0	380.8899999999991	0.9779866435814987	1	1272.9402124430956	589.8923621648963	0	6	6
340	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	10775	658.0	644.0	1.0	1.1206769029821777	0.6808017504828052	1.0	0.5226776618966772	0.26479549486299625	141.21921670002638	159.76545308670458	45.69463863518345	13.45362404707371	715.0859999999976	0.8698284561049445	1	660.4020417633411	635.7569373549884	0	7	7
340	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	9714	971.0	709.0	1.0	1.1124560272915578	0.7786956487904714	1.0	0.6927685066324347	0.8072831482934902	140.27904178945911	141.4955829699288	44.553338819890925	15.524174696260024	388.8579999999988	0.9824525916561311	1	968.8114062178299	710.344245418983	0	8	8
340	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	18284	772.0	789.0	1.0	1.4053687881701133	0.862670878926953	1.0	0.48877245508982037	0.11029316404535412	227.80899438306832	254.8921340488953	55.569775957799216	12.041594578792296	1443.331999999995	0.7607239442479719	1	773.1151279807482	797.3096149639028	0	9	9
340	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	8916	1311.0	875.0	1.0	1.2856291981932053	0.8676361416307183	1.0	0.615023798027178	0.7269670595009553	152.71472584252425	148.18906842274163	36.138621999185304	13.601470508735444	392.5839999999987	0.9683410263372251	1	1308.364401076716	879.7673844773441	0	10	10
340	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	45	B03	B03	14933	337.0	916.0	1.0	1.2879937913696473	0.8328162686947975	1.0	0.6574648879496323	0.2727665852897062	193.25307044364476	200.80836635957178	54.0	14.7648230602334	829.4359999999974	0.866032592936264	1	335.34366838545503	931.0589968526083	0	11	11
341	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B03	B03	33602	654.0	437.0	1.0	1.2193728730910716	0.7697141038240295	1.0	0.546693999739685	0.07316995740990591	271.69408314598564	313.6909306945293	75.50496672405067	21.2602916254693	2402.266000000014	0.822258384211621	1	671.6493661091602	438.07201952264745	0	1	1
341	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B03	B03	39847	514.0	587.0	1.0	1.238807138838277	0.7485783681108702	1.0	0.44380958745433485	0.061178342926384965	294.86198448525784	386.3314639011428	79.55501241279521	20.0	2860.9080000000367	0.7285176246891912	1	523.33618591111	594.6664240720756	0	2	2
341	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	46	B03	B03	47045	353.0	774.0	1.0	1.4718881084882025	0.885802809516965	1.0	0.5556736709070078	0.08118586520579602	380.0638787748958	411.052308106888	74.33034373659252	24.020824298928627	2698.4940000000206	0.8180245346501942	1	406.8587097459879	783.2556063343607	0	3	3
342	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B03	B03	30504	1302.0	131.0	1.0	1.1515016913458873	0.7465110729967482	1.0	0.5869314246132533	0.13404153018866283	248.48154794941496	302.1737910540886	79.20227269466452	27.018512172212592	1691.0779999999959	0.9000885216878135	1	1308.482592446892	147.51242460005244	0	1	1
342	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B03	B03	18308	1242.0	730.0	1.0	1.2441446622852113	0.7737928451905836	1.0	0.4858811040339703	0.07755917210315999	203.05738385929294	242.4912369550702	56.92099788303083	14.422205101855956	1722.2999999999947	0.7637721365845521	1	1237.553692374918	739.3776491151409	0	2	2
342	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	47	B03	B03	31183	148.0	838.0	1.0	1.338330754559416	0.8520822307642805	1.0	0.44685028086667433	0.07633742694657035	288.2157139524295	303.48805577814755	62.80127387243033	19.72308292331602	2265.6620000000025	0.7360035876132932	1	181.7249462848347	877.039893531732	0	3	3
343	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B03	B03	16099	203.0	79.0	1.0	1.0777808736166052	0.5992408951344521	1.0	0.6746144820650352	0.27488665289476166	163.78786277277524	171.32717239247253	58.008620049092706	20.396078054371138	857.881999999997	0.930739434584032	1	210.73849307410399	73.85185415243183	0	1	1
343	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B03	B03	19017	1148.0	148.0	1.0	1.4870092273566191	0.6742204175185219	1.0	0.4355204397114394	0.07904830665798043	215.427961368807	255.82806726393412	42.190046219457976	12.529964086141668	1738.7199999999946	0.625476910932772	1	1105.8236314876162	144.86869642951044	0	2	2
343	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B03	B03	12218	1271.0	174.0	1.0	1.124069049875379	0.5640492596271893	1.0	0.5617471264367816	0.12647079798425925	143.94525224962507	157.4325252290644	47.16990566028302	14.0	1101.8179999999968	0.8135841518228734	1	1268.3779669340317	171.44483548862334	0	3	3
343	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	48	B03	B03	34516	1151.0	432.0	1.0	1.6962569277832467	0.8239843540559088	1.0	0.3583099761237413	0.07193024470349194	335.2165069396526	394.39320480961635	68.9492567037528	18.384776310850235	2455.6100000000065	0.5083732233595993	1	1152.9979429829643	409.4485166299687	0	4	4
344	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B03	B03	20282	1222.0	806.0	1.0	1.1492837318457612	0.7761038142369292	1.0	0.6284315548119229	0.1743604273198901	205.67658612387973	226.24102192131292	59.81638571495272	19.1049731745428	1209.0279999999966	0.9076344759688534	1	1210.901143871413	801.126959865891	0	1	1
344	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	49	B03	B03	16025	1013.0	943.0	1.0	1.1390849379283738	0.7703249618314418	1.0	0.589674712982043	0.15114632796289043	181.4427542491438	205.1828452868319	55.0	16.97056274847714	1154.263999999997	0.8999017268005054	1	1013.431263650546	950.0234633385336	0	2	2
345	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	3676	1092.0	33.0	1.0	1.146577605137351	0.7062986480592058	1.0	0.5606222357785573	0.7015170219058091	84.45350653191163	85.90692637965812	27.586228448267445	8.94427190999916	256.6099999999993	0.9202653648767055	1	1096.0242110990207	34.74727965179543	0	1	1
345	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	9051	1149.0	79.0	1.0	1.081023788242365	0.6916360926316844	1.0	0.6660534255647951	0.7040393586068115	127.74934099439027	130.080744155313	43.104524124504614	14.0	401.93399999999883	0.9577271043860115	1	1139.930504916584	87.33929952491438	0	2	2
345	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	10395	501.0	103.0	1.0	1.2689239701106434	0.8608780646925618	1.0	0.6765816193699558	0.3424012988880481	163.05069860995363	167.32304085211933	42.720018726587654	13.341664064126334	617.6599999999983	0.8771411695215594	1	496.1532467532468	103.45762385762386	0	3	3
345	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	13487	436.0	203.0	1.0	1.0269114367108052	0.5879059971727031	1.0	0.7888518453529859	0.8557494821084015	145.74742876652013	147.80054127099805	58.0	19.0	445.02999999999884	0.9812652333660737	1	432.35300659894716	211.09082820493808	0	4	4
345	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	14004	1128.0	288.0	1.0	1.1745125223160482	0.8018924086832244	1.0	0.6480932987782303	0.7688594272128589	175.35978422130273	169.80577139779436	49.64876634922564	17.69180601295413	478.4179999999983	0.950551501781775	1	1146.1710225649815	275.45994001713797	0	5	5
345	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	14031	765.0	371.0	1.0	1.0900128010143897	0.7484364321318382	1.0	0.7070651078411611	0.58286340985701	164.16324232994717	170.57842770995398	53.71219600798314	18.439088914585774	550.0039999999982	0.9698959665433932	1	774.7839783336897	366.69111253652625	0	6	6
345	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	3054	1357.0	386.0	1.0	1.0651931178475424	0.6859306052636984	1.0	0.6953551912568307	0.20250219343839107	73.5176112030982	77.41446893184762	23.853720883753127	7.280109889280518	435.335999999999	0.8858593183466281	1	1358.3274394237067	385.5700720366732	0	7	7
345	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	13045	1100.0	439.0	1.0	2.7420518471776014	0.9807681848307271	1.0	0.5075085589791473	0.10921006295380906	295.5869522195722	307.6117683054405	29.832867780352597	10.198039027185569	1225.1679999999965	0.8504465740921833	1	1066.463472594864	432.21126868532	0	8	8
345	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	6771	1278.0	436.0	1.0	1.0459964201259353	0.479274693414249	1.0	0.6039603960396039	0.7967361623344947	100.78269617118833	110.65260954898443	41.72529209005013	12.727922061357855	326.79399999999873	0.9786096256684492	1	1279.4440998375424	440.53670063506127	0	9	9
345	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	15058	659.0	601.0	1.0	2.2818105801975714	0.947278398730807	1.0	0.2710613479262673	0.09850583953661293	281.0998799122711	306.8973769845549	39.824615503479755	10.770329614269007	1385.9819999999954	0.7026270356026317	1	678.7799176517466	568.5815513348387	0	10	10
345	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	24443	447.0	754.0	1.0	1.4089926164438846	0.8754770680329316	1.0	0.48503790133746083	0.18390889427591245	266.0874866284614	291.74303762043746	58.034472514187634	18.439088914585774	1292.351999999996	0.8040328284074274	1	424.67017141922025	761.1139794624228	0	11	11
345	12			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	36803	618.0	756.0	1.0	1.3373662526655554	0.8355292899581513	1.0	0.525179445467129	0.11499958205683695	309.61435886986686	340.6581864567473	70.2353187506115	20.09975124224178	2005.3879999999936	0.8106923364980064	1	614.313941798223	787.828682444366	0	12	12
345	13			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	16200	1181.0	920.0	1.0	2.3526817396650905	0.9645930477411838	1.0	0.582566168009206	0.1816538844921971	300.59491222435025	315.6342820417326	43.289721643826724	12.041594578792296	1058.6199999999965	0.798265497191288	1	1151.6153703703703	919.5393827160494	0	13	13
345	14			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	19354	816.0	969.0	1.0	1.3616938723571719	0.8875012452380355	1.0	0.6529028775764936	0.13433124702940946	234.80500284440689	245.70917768776974	48.08326112068523	16.15549442140351	1345.555999999996	0.8379443217733905	1	836.6440529089593	960.5670662395371	0	14	14
345	15			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	4	B03	B03	22715	297.0	962.0	1.0	1.5898158134587383	0.8890831923421428	1.0	0.4409823335274704	0.06870954591622909	275.15978872212384	294.47750338523315	48.08326112068523	11.704699910719626	2038.2279999999932	0.6936831014948618	1	300.8120184899846	945.8942989214175	0	15	15
346	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	50	B03	B03	19650	564.0	662.0	1.0	1.2960805231709598	0.7560467364685133	1.0	0.5304359562694021	0.19220293797609012	212.65769586572532	255.24889813670106	62.289646009589745	16.278820596099706	1133.4599999999957	0.758526181698867	1	554.7677353689568	670.8348600508906	0	1	1
346	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	50	B03	B03	20706	348.0	814.0	1.0	1.2117146727912078	0.7538513929498812	1.0	0.49535885167464117	0.115619453174907	210.82910396403614	229.93042425916585	58.137767414994535	16.64331697709324	1500.159999999995	0.8355089276707355	1	343.64440258862163	815.0442383850092	0	2	2
347	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	16759	1133.0	70.0	1.0	1.1341372879053955	0.7418219827144773	1.0	0.6194647741553929	0.15465603303884004	182.37340634478105	199.06029237394384	51.088159097779204	16.492422502470642	1166.9319999999964	0.8609812483945544	1	1120.8459931976847	76.86592278775584	0	1	1
347	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	15267	902.0	74.0	1.0	1.3446531472251597	0.875370477300433	1.0	0.5281419725326045	0.13825343743071541	205.4456875530843	227.1607360438859	51.24451190127583	14.7648230602334	1177.9959999999967	0.8602823091877273	1	910.4978712255191	68.87469705901619	0	2	2
347	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	23869	586.0	209.0	1.0	1.7474599061925735	0.9322100276456518	1.0	0.3745919648462021	0.05904837412271175	305.8002629451367	304.6079447420897	50.96076922496363	14.317821063276353	2253.814	0.7610924222374568	1	628.5262893292555	240.8917005320709	0	3	3
347	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	17954	1061.0	308.0	1.0	1.1398138226303223	0.7636207093807048	1.0	0.607888945319113	0.13220827374843094	191.4096788842123	200.94277792446286	54.644304369257	17.029386365926403	1306.3399999999967	0.8922794026290285	1	1065.8813077865657	312.5360922357135	0	4	4
347	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	11211	1314.0	304.0	1.0	1.6511550751260358	0.9336947432003577	1.0	0.4722608365980033	0.1928974146223496	204.00781100538424	212.72047386182646	35.73513677041127	12.36931687685298	854.6019999999975	0.8661155747836835	1	1325.8834180715369	321.57809294442956	0	5	5
347	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	13891	848.0	337.0	1.0	1.2329338852335494	0.7792257718320849	1.0	0.49511690903906475	0.18471409858989002	176.62290342238617	185.15128949051368	48.30113870293329	14.7648230602334	972.1239999999971	0.8510859908709371	1	837.4581383629688	317.91058959038224	0	6	6
347	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	15586	566.0	379.0	1.0	1.4181660334297106	0.8811683185902475	1.0	0.5412181401486215	0.13035125660978908	214.06042589580878	239.28643923131122	50.0	14.142135623730951	1225.7859999999966	0.7939685693181531	1	557.3765558834851	369.6947260361863	0	7	7
347	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	18794	1158.0	525.0	1.0	1.1042617287566403	0.6771641958708035	1.0	0.6581223517876528	0.24215198427406726	184.80576992332573	200.86313748420838	59.481089431852205	18.439088914585774	987.5759999999968	0.8860079200452574	1	1160.8961902734916	529.3390975843354	0	8	8
347	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	51	B03	B03	11831	772.0	542.0	1.0	2.81278482732698	0.9728777115483802	1.0	0.4784454868974442	0.11694033181143881	283.01746160061447	281.82263926093657	29.0	9.0	1127.5439999999967	0.6016731507615631	1	779.4799256191361	548.1539176739076	0	9	9
